player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Ross Dwelley,20994,TE,SF,15,0,28,41.1,100,73,28.1,73,51.6,3,100,260,260,68.7,100,159,61.2,159
Jakob Johnson,32565,FB,NE,16,0,19,49.4,100,153,59.1,153,51.7,1,100,259,259,56.6,100,58,22.4,58
Brandon Knight,25018,T,DAL,11,0,9,41.4,100,71,27.6,71,36.2,0,100,257,257,41.4,100,155,60.3,155
Breshad Perriman,9459,WR,NYJ,12,0,22,61.3,100,64,24.9,64,55.8,0,99.6,257,258,60.2,100,182,70.8,182
Mike Evans,8642,WR,TB,16,0,30,67.8,100,142,55.3,142,52.8,0,100,257,257,59.2,100,95,37,95
Joe Noteboom,46249,T,LA,10,0,26,42.8,100,99,38.5,99,45.1,2,100,257,257,54.2,100,130,50.6,130
Rick Wagner,7950,T,GB,13,0,12,58.2,100,65,25.4,65,69.3,0,100,256,256,72.2,100,169,66,169
Laremy Tunsil,10647,T,HST,14,0,13,53.5,100,77,30.2,77,61.7,0,100,255,255,72.7,100,164,64.3,164
Matt Pryor,46647,G,PHI,12,0,24,49.6,100,82,32.3,82,56.1,2,100,254,254,61.2,100,142,55.9,142
David DeCastro,7640,G,PIT,13,0,25,48.2,100,133,52.4,133,50,0,100,254,254,63.9,100,81,31.9,81
Travis Kelce,7844,TE,KC,15,0,16,64.5,100,59,23.5,59,79,2,100,251,251,78.4,100,177,70.5,177
Andrew Norwell,9126,G,JAX,13,0,15,54.4,100,88,35.1,88,57,1,100,251,251,56,100,145,57.8,145
Tytus Howard,25472,T,HST,14,0,13,72.2,100,75,30,75,62.7,2,100,250,250,57.6,100,162,64.8,162
N'Keal Harry,48297,WR,NE,14,0,19,43.1,100,148,59.4,148,42,2,99.2,249,251,60.3,100,67,26.9,67
J.R. Sweezy,7209,G,ARZ,12,0,1,51.9,100,97,39.3,97,51.3,0,100,247,247,51.6,100,116,47,116
Greg Ward,12258,WR,PHI,16,0,24,59.9,100,72,29.3,72,58.9,0,99.6,246,247,58.4,100,141,57.3,141
Tre'Quan Smith,48228,WR,NO,14,0,20,78.3,100,84,34.1,84,63,1,99.6,246,247,66.7,100,142,57.7,142
Kaden Smith,40973,TE,NYG,15,0,21,75.1,100,143,58.4,143,71.3,0,100,245,245,59.4,100,70,28.6,70
Will Dissly,30762,TE,SEA,16,0,29,66.1,100,50,20.7,50,65.9,0,100,242,242,61.5,100,171,70.7,171
Vance McDonald,7836,TE,PIT,14,0,25,55.2,100,114,47.1,114,53.8,1,100,242,242,48.8,100,82,33.9,82
DeVante Parker,9447,WR,MIA,14,0,17,60.7,100,95,39.3,95,55.1,1,100,242,242,61.9,100,121,50,121
Justin Murray,11022,G,ARZ,13,0,1,52.8,100,95,39.6,95,45.6,0,100,240,240,45.7,100,110,45.8,110
Willie Snead IV,8999,WR,BLT,13,0,3,63.4,100,168,70.3,168,60.7,0,100,239,239,56,100,54,22.6,54
Christian Kirk,47546,WR,ARZ,14,0,1,59.2,100,78,32.8,78,42.2,0,98.8,238,241,63.4,100,124,52.1,124
JuJu Smith-Schuster,11817,WR,PIT,16,0,25,72.5,100,130,55.1,130,56.6,0,100,236,236,55.4,100,72,30.5,72
Darnell Mooney,48236,WR,CHI,16,0,6,68.2,100,28,11.9,28,84.6,1,98.3,236,240,73.1,100,191,80.9,191
Tyrell Crosby,38897,T,DET,12,0,11,58.3,100,92,39.5,92,56.9,2,100,233,233,59.5,100,128,54.9,128
Nick Allegretti,39268,G,KC,11,0,16,39.2,100,57,24.6,57,71.3,2,100,232,232,79.3,100,149,64.2,149
Michael Jordan,28021,G,CIN,11,0,7,56.8,100,70,30.2,70,63.4,0,100,232,232,61.1,100,133,57.3,133
Durham Smythe,47257,TE,MIA,15,0,17,55,100,103,44.6,103,55.9,0,100,231,231,55,100,106,45.9,106
Marcedes Lewis,2973,TE,GB,15,0,12,67.1,100,79,34.2,79,74.1,1,100,231,231,77.6,100,134,58,134
Jordan Mailata,66916,T,PHI,12,0,24,58.6,100,61,26.5,61,68.3,0,100,230,230,60.7,100,136,59.1,136
Mark Andrews,47436,TE,BLT,14,0,3,69.7,100,175,76.1,175,72,1,100,230,230,67.6,100,32,13.9,32
Nick Mullens,12282,QB,SF,10,0,28,60,100,63,27.4,63,60,0,96.6,230,238,60,100,148,64.3,148
Eric Ebron,8645,TE,PIT,15,0,25,46.1,100,105,45.9,105,49.5,2,100,229,229,54.2,100,72,31.4,72
Carson Wentz,10636,QB,PHI,12,0,24,63.6,97.7,84,36.8,86,63.1,0,87.4,228,261,61.4,93,132,57.9,142
Cam Sims,47908,WR,WAS,11,0,32,57.2,100,92,40.4,92,56.5,0,99.6,228,229,61.4,100,123,53.9,123
Jesse James,9593,TE,DET,16,0,11,57.5,100,104,45.6,104,61.9,1,100,228,228,63.3,100,111,48.7,111
David Quessenberry,7957,T,TEN,9,1,31,58,100,77,33.9,77,61.9,1,100,227,227,63.9,100,139,61.2,139
T.J. Hockenson,40912,TE,DET,16,0,11,68.8,100,98,43.4,98,70.9,2,99.6,226,227,63.4,100,111,49.1,111
Mike Remmers,7431,T,KC,12,1,16,66,100,52,23.2,52,61.9,1,100,224,224,58.4,100,150,67,150
Calvin Ridley,48262,WR,ATL,15,0,2,69.3,100,80,35.7,80,67.5,0,98.2,224,228,64.7,100,131,58.5,131
Jason Witten,1384,TE,LV,16,0,23,58.6,100,65,29,65,62.4,0,100,224,224,65.9,100,142,63.4,142
T.Y. Hilton,7092,WR,IND,15,0,14,62.1,100,73,32.7,73,60.7,0,100,223,223,62,100,137,61.4,137
Connor McGovern,41714,G,DAL,11,0,9,65.9,100,65,29.1,65,61.3,0,100,223,223,58.1,100,131,58.7,131
Brian Winters,7853,G,BUF,15,0,4,42.8,100,69,31.1,69,57.9,1,100,222,222,71.7,100,108,48.6,108
James Hurst,9001,T,NO,12,0,20,67.8,100,106,47.7,106,61.1,0,100,222,222,52.7,100,81,36.5,81
Irv Smith Jr.,42060,TE,MIN,13,0,18,60.5,100,50,22.5,50,57.2,2,100,222,222,58.7,100,153,68.9,153
Zack Martin,8651,G,DAL,10,0,9,82.9,100,69,31.2,69,92.2,0,100,221,221,90.3,100,125,56.6,125
Chris Herndon,47164,TE,NYJ,16,0,22,64.4,100,58,26.2,58,56.3,0,100,221,221,54.9,100,149,67.4,149
Nick Boyle,9604,TE,BLT,9,0,3,74.4,100,142,64.5,142,71.1,1,100,220,220,60.2,100,56,25.5,56
Robbie Chosen,11254,WR,CAR,16,0,5,58.6,100,82,37.6,82,43.2,0,98.6,218,221,60.4,100,120,55,120
Brandin Cooks,8655,WR,HST,15,0,13,47.1,100,59,27.1,59,57.8,1,100,218,218,60,100,156,71.6,156
Jermaine Eluemunor,11914,T,NE,9,0,19,73.2,100,121,55.5,121,63.4,0,100,218,218,56.2,100,56,25.7,56
Joe Burrow,28022,QB,CIN,10,0,7,60,98.4,62,28.6,63,60,0,91.6,217,237,60,98.6,139,64.1,141
Darren Fells,8549,TE,HST,16,0,13,64,100,69,31.9,69,65.3,0,100,216,216,66.9,100,135,62.5,135
Adam Trautman,109795,TE,NO,15,0,20,76.6,100,91,42.1,91,86.9,0,100,216,216,85.8,100,95,44,95
Ike Boettger,46918,G,BUF,10,0,4,73.4,100,55,25.6,55,72.3,1,100,215,215,73.4,100,109,50.7,109
Mitch Trubisky,11757,QB,CHI,10,0,6,61.2,85.7,18,8.4,21,60.8,0,93,214,230,60.2,95.9,186,86.9,194
Geoff Swaim,9679,TE,TEN,10,0,31,56.9,100,63,29.4,63,62.5,1,100,214,214,67.6,100,140,65.4,140
Trey Pipkins III,91462,T,LAC,10,0,27,47.4,100,81,37.9,81,59.1,0,100,214,214,60.4,100,99,46.3,99
Brandon Shell,10792,T,SEA,11,0,29,49.2,100,48,22.5,48,61.1,1,100,213,213,66.8,100,143,67.1,143
Chris Godwin,11839,WR,TB,12,0,30,58,100,123,57.7,123,54,0,100,213,213,64.7,100,73,34.3,73
Dallas Goedert,47272,TE,PHI,11,0,24,73.9,100,67,31.6,67,81,1,100,212,212,83.1,100,123,58,123
Robert Tonyan,12193,TE,GB,16,0,12,60.9,100,42,19.8,42,53.1,1,100,212,212,66.2,100,145,68.4,145
Kendrick Bourne,12270,WR,SF,15,0,28,56.4,100,64,30.2,64,57,0,100,212,212,68.2,100,130,61.3,130
Andy Dalton,6187,QB,DAL,11,0,9,60,98.4,62,29.2,63,60.1,0,93.8,212,226,60,97.8,132,62.3,135
Josh Hill,8200,TE,NO,14,1,20,67.2,100,93,44.1,93,72.8,1,100,211,211,67.3,100,84,39.8,84
Darrell Daniels,12122,TE,ARZ,12,0,1,47.3,100,95,45.2,95,55.3,3,100,210,210,61.1,100,87,41.4,87
Tyre Phillips,59874,G,BLT,12,0,3,44.6,100,156,74.3,156,42.2,1,100,210,210,43.7,100,41,19.5,41
DaeSean Hamilton,45416,WR,DEN,16,2,10,85.3,100,100,47.8,100,73.2,4,100,209,209,60.4,100,91,43.5,91
Russell Gage,44771,WR,ATL,16,0,2,64.4,100,77,36.8,77,63.6,0,99.1,209,211,59.1,100,118,56.5,118
Chase Claypool,42312,WR,PIT,16,0,25,52.9,100,98,47.1,98,50.2,0,95.4,208,218,63.6,100,82,39.4,82
Alex Bars,47018,G,CHI,10,0,6,71.6,100,17,8.2,17,53.6,0,100,207,207,54,100,170,82.1,170
Zach Ertz,7816,TE,PHI,11,0,24,49.9,100,60,29,60,49.4,1,99.5,207,208,58.2,100,120,58,120
Ryan Griffin,7982,TE,NYJ,15,0,22,72.5,100,57,27.7,57,68.4,0,100,206,206,62.2,100,139,67.5,139
DJ Chark Jr.,47702,WR,JAX,13,0,15,67.8,100,72,35.1,72,50.6,1,100,205,205,69.4,100,121,59,121
Demar Dotson,5410,T,DEN,8,0,10,72,100,105,51.2,105,68,0,100,205,205,68.5,100,78,38,78
Henry Ruggs III,61102,WR,LV,13,0,23,51.5,98.5,64,31.2,65,40.1,0,95.8,205,214,59.1,100,135,65.9,135
Jonah Williams,41651,T,CIN,10,0,7,46.7,100,66,32.2,66,53.4,1,100,205,205,62.7,100,111,54.1,111
Shane Lemieux,28149,G,NYG,11,0,21,52.8,100,113,55.1,113,45.3,0,100,205,205,38.2,100,63,30.7,63
Tyler Boyd,10689,WR,CIN,15,0,7,68.5,100,57,27.9,57,69.1,0,97.6,204,209,74.2,100,124,60.8,124
Adam Shaheen,11800,TE,MIA,16,0,17,63.3,100,101,49.5,101,62.2,1,100,204,204,62.2,100,78,38.2,78
Blake Bell,9550,TE,DAL,16,0,9,57.2,100,64,31.5,64,52.1,0,99.5,203,204,52.4,100,117,57.6,117
Nick Vannett,10728,TE,DEN,15,0,10,61.4,100,83,40.9,83,57.7,0,100,203,203,55.6,100,94,46.3,94
Jon Feliciano,9561,G,BUF,9,0,4,61.8,100,59,29.2,59,72.4,0,100,202,202,81.4,100,98,48.5,98
James O'Shaughnessy,9606,TE,JAX,15,0,15,50.1,100,77,38.3,77,48.7,2,100,201,201,60.2,100,104,51.7,104
Tua Tagovailoa,60326,QB,MIA,10,0,17,61,100,74,37,74,61.1,0,90.9,200,220,60.5,96.5,110,55,114
Fred Johnson,46951,T,CIN,11,0,7,40.2,100,37,18.7,37,49.1,0,100,198,198,58.1,100,130,65.7,130
Hayden Hurst,47294,TE,ATL,16,1,2,36.8,100,67,34,67,43.7,2,100,197,197,56.9,100,106,53.8,106
Oday Aboushi,7923,G,DET,11,1,11,77.4,100,90,45.9,90,68,1,100,196,196,55.6,100,85,43.4,85
Rashard Higgins,10806,WR,CLV,13,0,8,83.8,100,89,45.4,89,75.2,0,100,196,196,58.1,100,95,48.5,95
Alex Lewis,10764,G,NYJ,9,0,22,53.6,100,64,32.8,64,71.5,1,100,195,195,78,100,122,62.6,122
David Njoku,11784,TE,CLV,13,0,8,60.3,100,99,51,99,62.3,0,100,194,194,64.2,100,81,41.8,81
Trai Turner,8727,G,LAC,9,0,27,36.7,100,64,33.2,64,29.8,1,100,193,193,31.8,100,108,56,108
Jordan Simmons,46744,G,SEA,14,0,29,44.7,100,42,21.9,42,51.1,0,100,192,192,55.3,100,128,66.7,128
Sam Mustipher,13026,C,CHI,8,0,6,60,100,18,9.4,18,60.3,0,100,192,192,60.6,100,161,83.9,161
Tyler Shatley,9257,C,JAX,12,0,15,62.3,100,64,33.5,64,65.5,0,100,191,191,63.7,100,113,59.2,113
Jimmy Graham,5619,TE,CHI,16,0,6,33.1,100,25,13.1,25,50.4,0,100,191,191,61.2,100,155,81.2,155
Tyler Conklin,47124,TE,MIN,16,0,18,53.5,100,49,25.8,49,56.1,2,100,190,190,54.7,100,124,65.3,124
Ty Sambrailo,9492,T,TEN,9,0,31,68.7,100,49,25.8,49,69.8,0,100,190,190,66.8,100,131,68.9,131
Allen Lazard,48135,WR,GB,10,0,12,61.2,100,57,30,57,82.5,0,99,190,192,92.5,100,126,66.3,126
Will Hernandez,46180,G,NYG,13,0,21,62,100,109,57.7,109,59.1,0,100,189,189,55.9,100,57,30.2,57
Demarcus Robinson,10760,WR,KC,16,0,16,85,100,44,23.4,44,75.7,0,100,188,188,61.5,100,135,71.8,135
Elijah Wilkinson,46238,T,DEN,8,0,10,56.6,100,81,43.1,81,50.3,0,100,188,188,49,100,87,46.3,87
Isaac Seumalo,10713,G,PHI,9,0,24,41.6,100,56,29.8,56,52.2,1,100,188,188,60.4,100,108,57.4,108
Jalen Reagor,61697,WR,PHI,11,0,24,65.1,100,54,28.9,54,50.4,0,98.4,187,190,64.7,100,119,63.6,119
Keelan Cole Sr.,51593,WR,JAX,16,0,15,70.4,100,54,29.5,54,66.8,1,99.5,183,184,69.4,100,113,61.7,113
Cornelius Lucas,9025,T,WAS,8,0,32,56.3,100,72,39.3,72,61.9,0,100,183,183,69.1,100,92,50.3,92
Mike Iupati,5542,G,SEA,10,0,29,66.8,100,44,24.3,44,71.6,1,100,181,181,74.2,100,118,65.2,118
Emmanuel Sanders,5606,WR,NO,14,0,20,73.4,100,63,35,63,52.1,0,99.4,180,181,60.2,100,93,51.7,93
Pat Elflein,11825,G,NYJ,7,0,22,47,100,37,20.6,37,56.1,0,100,180,180,57,100,130,72.2,130
CeeDee Lamb,61570,WR,DAL,16,0,9,64.4,100,48,26.7,48,37.7,0,94.7,180,190,61.8,99.1,113,62.8,114
Cole Beasley,7330,WR,BUF,15,0,4,61.1,100,56,31.3,56,37.3,1,100,179,179,57.7,100,91,50.8,91
Jamison Crowder,9538,WR,NYJ,12,0,22,67.2,100,58,32.6,58,47.7,0,99.4,178,179,62.9,100,116,65.2,116
Maxx Williams,9488,TE,ARZ,9,0,1,67.1,100,81,46,81,70.5,0,100,176,176,72,100,85,48.3,85
Denzel Mims,47800,WR,NYJ,9,0,22,49.4,100,43,24.6,43,47.3,0,100,175,175,63.5,100,129,73.7,129
Nick Keizer,66940,TE,KC,16,0,16,48.4,100,42,24.1,42,56.6,0,100,174,174,60.3,100,108,62.1,108
Levine Toilolo,7915,TE,NYG,16,0,21,59.4,100,109,62.6,109,57.2,0,100,174,174,55.7,100,34,19.5,34
Brandon Linder,8728,C,JAX,9,0,15,62.1,100,63,36.4,63,76.7,1,100,173,173,85,100,94,54.3,94
Diontae Johnson,33441,WR,PIT,15,1,25,79.8,100,107,61.8,107,58.3,1,98.3,173,176,61.2,100,42,24.3,42
George Kittle,11901,TE,SF,8,0,28,62.4,98.2,54,31.2,55,62.8,1,98.9,173,175,59.4,100,103,59.5,103
Will Fuller V,10655,WR,HST,11,0,13,63.1,100,48,27.9,48,66.9,0,100,172,172,67.3,100,122,70.9,122
MyCole Pruitt,9576,TE,TEN,11,0,31,81.4,100,65,37.8,65,74.3,0,100,172,172,65.1,100,98,57,98
Jason Peters,2148,T,PHI,8,0,24,52,100,62,36.5,62,62.4,0,100,170,170,71,100,90,52.9,90
Alex Redmond,11113,G,CIN,7,0,7,49.2,100,38,22.4,38,70.5,2,100,170,170,73.7,100,103,60.6,103
Ian Thomas,42130,TE,CAR,16,0,5,56.4,100,70,41.2,70,51.4,1,100,170,170,60.9,100,81,47.6,81
Bryan Bulaga,5548,T,LAC,10,0,27,59,100,44,26.2,44,53,0,100,168,168,55.3,100,103,61.3,103
Taysom Hill,12112,QB,NO,16,0,20,58.4,49.5,53,31.5,107,53.2,0,70.6,168,238,65.7,93.5,87,51.8,93
Ryan Fitzpatrick,2467,QB,MIA,9,0,17,61.5,100,79,47,79,61,0,93.3,168,180,60,96.3,77,45.8,80
Halapoulivaati Vaitai,10798,G,DET,10,0,11,47.6,100,71,42.8,71,60.2,0,100,166,166,74,100,84,50.6,84
Travis Fulgham,48023,WR,PHI,13,0,24,67.6,100,54,32.5,54,62.1,0,100,166,166,59.5,100,93,56,93
Sammy Watkins,8639,WR,KC,10,0,16,72.6,97.6,41,25,42,80.7,2,99.4,164,165,74.7,100,114,69.5,114
James Washington,47792,WR,PIT,16,0,25,65.9,100,86,52.4,86,52.6,0,100,164,164,58,100,54,32.9,54
Dawson Knox,35883,TE,BUF,12,0,4,65.2,100,47,28.8,47,68.2,0,100,163,163,66.7,100,71,43.6,71
Laviska Shenault Jr.,61220,WR,JAX,14,0,15,54.8,98.1,52,31.9,53,50,0,90.1,163,181,59.3,90.8,99,60.7,109
Alex Smith,2218,QB,WAS,8,0,32,60,98.4,61,37.7,62,60.3,0,95.9,162,169,60.3,100,88,54.3,88
David Moore,11981,WR,SEA,16,0,29,86.5,100,43,26.7,43,51.5,0,95.8,161,168,59.2,100,103,64,103
KJ Hamler,61590,WR,DEN,13,0,10,60.5,100,81,50.6,81,70.8,0,94.7,160,169,62.2,100,67,41.9,67
Sterling Shepard,10674,WR,NYG,12,0,21,55.1,100,88,55,88,67.9,1,96.4,160,166,67.1,100,62,38.8,62
Justin Herron,46271,T,NE,12,0,19,60.5,100,83,52.5,83,61,0,100,158,158,65.5,100,51,32.3,51
Richie James,28991,WR,SF,11,0,28,85.9,100,54,34.4,54,72.7,1,100,157,157,65.2,100,88,56.1,88
Gardner Minshew,41401,QB,JAX,9,0,15,60.3,98,48,30.8,49,60.4,0,96.9,156,161,60.3,98,96,61.5,98
Bobby Massie,7112,T,CHI,8,0,6,70.1,100,33,21.2,33,64.7,0,100,156,156,54.6,100,103,66,103
Julio Jones,6158,WR,ATL,9,0,2,59.3,100,56,36.4,56,72.3,0,100,154,154,72.5,100,86,55.8,86
Lane Johnson,7786,T,PHI,7,0,24,48.7,100,53,34.4,53,59.7,1,100,154,154,75.8,100,83,53.9,83
KhaDarel Hodge,26104,WR,CLV,9,0,8,71.1,100,74,48.7,74,65.7,0,100,152,152,58,100,64,42.1,64
Curtis Samuel,11795,WR,CAR,15,0,5,53.7,91,71,47,78,56,0,78.2,151,193,71.3,71.3,67,44.4,94
John Brown,8726,WR,BUF,9,0,4,54.4,100,57,38.3,57,47.8,0,100,149,149,57.7,100,76,51,76
Hunter Renfrow,47509,WR,LV,16,0,23,51.9,100,60,40.3,60,55.8,0,100,149,149,55.8,100,80,53.7,80
Brandon Parker,34693,T,LV,7,0,23,54.1,100,52,35.1,52,45.6,1,100,148,148,51.8,100,86,58.1,86
Mike Gesicki,47153,TE,MIA,15,0,17,52.1,100,39,26.4,39,52.8,0,100,148,148,52.4,100,80,54.1,80
Sam Young,5702,T,LV,9,0,23,66.6,100,48,32.7,48,62.8,0,100,147,147,58.7,100,90,61.2,90
Russell Okung,5531,T,CAR,7,0,5,59,100,65,44.5,65,66.1,0,100,146,146,71.6,100,68,46.6,68
Dan Arnold,51842,TE,ARZ,16,0,1,70.3,100,46,32.2,46,58.8,1,100,143,143,58.1,100,73,51,73
Tyler Biadasz,41178,C,DAL,8,0,9,43.5,100,40,28.2,40,57,0,100,142,142,69.6,100,81,57,81
Devin Duvernay,40006,WR,BLT,16,0,3,68.5,100,102,72.3,102,64.2,0,97.2,141,145,56.6,100,33,23.4,33
Javon Wims,41406,WR,CHI,13,0,6,70.1,100,19,13.6,19,75.5,0,99.3,140,141,73.6,99.1,105,75,106
Jimmy Garoppolo,8697,QB,SF,6,0,28,60.2,100,42,30,42,60.2,0,95.9,140,146,60,100,90,64.3,90
Jeremy Sprinkle,11909,TE,WAS,16,0,32,55.3,100,69,49.3,69,61.4,0,100,140,140,64.2,100,46,32.9,46
Foster Moreau,47043,TE,LV,16,0,23,51.7,100,55,39.3,55,51.7,1,100,140,140,55.5,100,73,52.1,73
Kevin Dotson,46735,G,PIT,8,0,25,54.2,100,53,38.1,53,55.1,1,100,139,139,51.1,100,51,36.7,51
Xavier Su'a-Filo,8668,G,CIN,5,0,7,39.5,100,27,19.6,27,52.1,0,100,138,138,56.6,100,94,68.1,94
Dwayne Haskins,41897,QB,WAS,7,0,32,60.3,98.4,60,43.8,61,60.2,0,91.3,137,150,60,97.2,70,51.1,72
Dru Samia,45376,G,MIN,4,0,18,49.6,100,28,20.6,28,41.2,1,100,136,136,36.2,100,87,64,87
Ronnie Stanley,10640,T,BLT,6,0,3,63.2,100,90,66.2,90,69.2,0,100,136,136,78.7,100,30,22.1,30
Cody Ford,39805,G,BUF,7,0,4,56.8,100,49,36,49,56.7,0,100,136,136,60.9,100,59,43.4,59
Alec Ingold,34934,FB,LV,16,0,23,62.5,100,50,36.8,50,64.7,0,97.8,136,139,65.2,100,76,55.9,76
Geron Christian,46375,T,WAS,6,0,32,70.9,100,60,44.4,60,58.9,0,100,135,135,38.4,100,63,46.7,63
Anthony Miller,48160,WR,CHI,16,0,6,59.3,100,14,10.4,14,52.5,0,98.5,135,137,54,100,109,80.7,109
Quintez Cephus,29614,WR,DET,13,0,11,61.1,100,58,43.3,58,42.7,0,100,134,134,56.9,100,66,49.3,66
Nick Foles,7089,QB,CHI,9,0,6,60.6,97,32,24.1,33,60.4,0,91.1,133,146,60,100,91,68.4,91
Jacob Hollister,12051,TE,SEA,16,0,29,45.5,100,25,18.8,25,65.4,0,100,133,133,68.9,100,83,62.4,83
Trent Scott,24481,T,CAR,9,0,5,54,100,56,42.1,56,60.8,2,100,133,133,66.3,100,60,45.1,60
Michael Burton,9601,FB,NO,15,0,20,49.9,100,55,41.7,55,58.4,0,95,132,139,65.1,100,50,37.9,50
Mecole Hardman Jr.,42683,WR,KC,16,0,16,54.2,100,23,17.4,23,58.6,0,97.1,132,136,64.3,100,103,78,103
Ben Garland,5839,C,SF,5,0,28,49.4,100,33,25,33,72.4,0,100,132,132,66.2,100,81,61.4,81
Donovan Peoples-Jones,61439,WR,CLV,12,0,8,51.4,100,62,47.7,62,65.8,1,100,130,130,77.2,100,58,44.6,58
Trey Burton,9185,TE,IND,13,0,14,52.6,95.7,44,33.8,46,66.7,0,98.5,130,132,76.7,100,62,47.7,62
Michael Thomas,10681,WR,NO,7,0,20,63.1,100,58,44.6,58,61.8,0,100,130,130,61.3,100,61,46.9,61
Matt Gono,66448,T,ATL,15,0,2,58.5,100,57,44.2,57,58.7,0,100,129,129,58,100,58,45,58
Colton McKivitz,29314,G,SF,9,0,28,50.8,100,38,29.5,38,52.5,0,100,129,129,59.5,100,79,61.2,79
Jared Cook,5012,TE,NO,15,0,20,51.4,100,26,20.3,26,57.6,0,100,128,128,63.6,100,86,67.2,86
Keith Smith,9302,FB,ATL,16,0,2,73.5,100,48,37.8,48,64.4,0,96.9,127,131,57.5,100,61,48,61
Pharaoh Brown,12247,TE,HST,13,0,13,52.1,100,31,24.4,31,75.5,3,100,127,127,77.8,100,87,68.5,87
Tyler Kroft,9518,TE,BUF,10,0,4,57.7,100,35,27.8,35,63.8,0,100,126,126,63.2,100,58,46,58
Chris Hubbard,8051,G,CLV,7,0,8,54.6,100,68,54,68,64.9,0,100,126,126,82,100,46,36.5,46
Colin Thompson,12239,TE,CAR,15,0,5,66.5,100,66,52.8,66,59.2,0,100,125,125,55.7,100,44,35.2,44
Mack Hollins,11873,WR,MIA,15,0,17,64.5,100,37,29.6,37,77.3,0,100,125,125,67.3,100,68,54.4,68
Chris Conley,9509,WR,JAX,15,0,15,73.8,100,46,37.1,46,82.7,0,100,124,124,77,100,72,58.1,72
Max Scharping,46961,G,HST,10,0,13,48,100,30,24.2,30,48.6,0,100,124,124,45.9,100,86,69.4,86
Odell Beckham Jr.,8647,WR,CLV,7,0,8,65.2,100,60,48.4,60,54.5,1,97.6,124,127,49.5,100,58,46.8,58
Olamide Zaccheaus,44920,WR,ATL,11,0,2,71.6,100,49,39.5,49,57,0,99.2,124,125,60,98.5,65,52.4,66
Wes Martin,46087,G,WAS,9,0,32,50,100,58,47.2,58,46,1,100,123,123,45.9,100,53,43.1,53
Josh Andrews,9068,G,NYJ,8,0,22,48,100,22,17.9,22,54.9,0,100,123,123,58.3,100,95,77.2,95
Cameron Batson,47669,WR,TEN,12,0,31,44.7,95.6,43,35.2,45,62.6,1,96.8,122,126,67.1,98.7,75,61.5,76
Trent Brown,9677,T,LV,5,0,23,48.8,100,34,28.3,34,63.6,0,100,120,120,70,100,73,60.8,73
Jakeem Grant Sr.,10820,WR,MIA,14,0,17,57.6,100,41,34.2,41,58,0,97.6,120,123,59.6,100,68,56.7,68
Tyler Eifert,7802,TE,JAX,15,0,15,58.3,100,39,32.8,39,61.8,0,100,119,119,67.3,100,67,56.3,67
Cole Toner,10804,G,LAC,8,0,27,74.7,100,41,34.5,41,60.5,0,100,119,119,57.9,100,59,49.6,59
Christian Blake,47900,WR,ATL,16,0,2,44.5,100,41,34.5,41,43.8,0,100,119,119,74.6,100,62,52.1,62
Khari Blasingame,44889,FB,TEN,15,0,31,51.6,100,8,6.8,8,53.7,0,100,118,118,55,100,92,78,92
Kalif Raymond,11028,WR,TEN,15,0,31,58.8,100,31,26.3,31,51.3,0,99.2,118,119,59.5,100,73,61.9,73
Cameron Erving,9452,T,DAL,5,0,9,62.8,100,34,29.1,34,48,0,100,117,117,51.8,100,67,57.3,67
Cethan Carter,47149,TE,CIN,15,0,7,54.9,100,19,16.2,19,60.9,1,100,117,117,58.1,100,73,62.4,73
Marquez Callaway,42295,WR,NO,11,0,20,76,100,43,37.1,43,58.2,0,100,116,116,62.3,100,59,50.9,59
Zay Jones,11792,WR,LV,16,0,23,90.6,100,35,30.2,35,90.1,0,100,116,116,79.3,100,69,59.5,69
Storm Norton,12188,T,LAC,6,0,27,55.4,100,34,29.6,34,61,0,100,115,115,60.7,100,63,54.8,63
Deebo Samuel,48274,WR,SF,7,0,28,53.5,93.3,28,24.3,30,59.2,0,92,115,125,62.6,96.5,83,72.2,86
Preston Williams,38855,WR,MIA,8,0,17,59.7,100,43,37.4,43,62.4,0,100,115,115,63.7,100,59,51.3,59
Mitchell Schwartz,7041,T,KC,6,0,16,72.8,100,25,21.7,25,63,0,100,115,115,58.2,100,80,69.6,80
Marcus Johnson,11074,WR,IND,10,0,14,59.4,100,33,28.7,33,51.7,0,100,115,115,60.9,100,68,59.1,68
Bryan Edwards,28486,WR,LV,12,0,23,74.5,100,43,37.7,43,86.9,0,100,114,114,80.4,100,66,57.9,66
Senio Kelemete,7144,G,HST,9,0,13,49.4,100,43,37.7,43,52.7,0,100,114,114,63.6,100,70,61.4,70
Cameron Brate,9207,TE,TB,15,0,30,60.5,100,56,49.6,56,47.7,0,100,113,113,54.8,100,35,31,35
Greg Olsen,3647,TE,SEA,11,0,29,70.7,100,26,23,26,67.9,0,100,113,113,65,100,78,69,78
Andy Janovich,10810,FB,CLV,14,0,8,68,97.8,45,40.2,46,67.1,0,98.2,112,114,63.6,100,53,47.3,53
