player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Dalton Risner,47008,G,MIN,12,1,18,40.3,100,96,36.9,96,50,2,100,260,260,60.5,100,136,52.3,136
Jack Stoll,42058,TE,PHI,17,0,24,52.6,100,71,27.4,71,65.6,0,100,259,259,75.9,100,139,53.7,139
Justin Herbert,28237,QB,LAC,13,0,27,60.3,100,104,40.2,104,60.3,0,92.5,259,280,60.2,99.3,141,54.4,142
Cedrick Wilson Jr.,48170,WR,MIA,15,0,17,86.5,100,81,31.4,81,59.3,0,100,258,258,67.6,100,158,61.2,158
Kendall Lamm,10017,T,MIA,13,0,17,34.3,100,75,29.3,75,55.3,0,100,256,256,69.7,100,146,57,146
Kyle Juszczyk,7912,FB,SF,17,0,28,58.7,100,79,31,79,64.8,0,98.1,255,260,61.4,100,152,59.6,152
Ja'Marr Chase,84270,WR,CIN,16,1,7,61.9,98.6,138,54.1,140,45.1,1,98.8,255,258,68.6,100,102,40,102
Kenny Pickett,60515,QB,PIT,12,0,25,60,100,85,33.5,85,60,0,90.1,254,282,60,98.6,143,56.3,145
Lester Cotton,46085,G,MIA,11,0,17,55.9,100,62,24.4,62,45.4,1,100,254,254,47.2,100,169,66.5,169
Rashod Bateman,84296,WR,BLT,16,1,3,67.6,99.1,109,43.3,110,60.1,1,99.6,252,253,62.2,100,125,49.6,125
Chris Olave,84355,WR,NO,16,0,20,65.5,100,74,29.4,74,55.8,0,100,252,252,57.8,100,154,61.1,154
Jedrick Wills Jr.,58467,T,CLV,8,0,8,66.9,100,123,49.2,123,54.4,1,100,250,250,41.1,100,102,40.8,102
DJ Chark Jr.,47702,WR,CAR,15,0,5,58,100,90,36,90,49.5,0,100,250,250,61.5,100,149,59.6,149
Khalil Shakir,84140,WR,BUF,17,0,4,58.8,99.3,146,58.4,147,54.7,0,99.6,250,251,80.4,100,64,25.6,64
Charles Leno Jr.,8880,T,WAS,13,0,32,58.3,100,80,32.1,80,62,0,100,249,249,66.9,100,154,61.8,154
Nick Westbrook-Ikhine,47861,WR,TEN,14,0,31,49.3,100,109,43.8,109,44.6,0,100,249,249,54.1,100,127,51,127
Hunter Henry,10669,TE,NE,14,0,19,54.4,100,125,50.2,125,55.8,1,100,249,249,64.9,100,89,35.7,89
MyCole Pruitt,9576,TE,ATL,17,0,2,50,100,83,33.6,83,46.8,3,100,247,247,48.9,100,145,58.7,145
Braden Smith,46794,T,IND,10,0,14,75.5,100,75,30.5,75,90.1,1,100,246,246,90.7,100,161,65.4,161
Luke Farrell,42353,TE,JAX,17,0,15,58.7,100,133,54.5,133,49.6,0,100,244,244,49.4,100,77,31.6,77
Donovan Smith,9467,T,KC,12,0,16,45,100,82,33.7,82,45.1,0,100,243,243,44.9,100,132,54.3,132
Tutu Atwell,77965,WR,LA,16,0,26,56.3,100,146,60.1,146,64.6,0,97.6,243,249,66.8,98.9,86,35.4,87
Josh Oliver,47083,TE,MIN,17,0,18,74.9,100,102,42,102,73.9,2,100,243,243,72.7,100,121,49.8,121
Pharaoh Brown,12247,TE,NE,17,0,19,57.4,100,150,62,150,63.3,0,100,242,242,64.6,100,67,27.7,67
Michael Deiter,38554,C,HST,11,0,13,59.7,100,108,44.8,108,56.3,2,100,241,241,54.4,100,105,43.6,105
D.K. Metcalf,47864,WR,SEA,16,0,29,56.3,100,66,27.4,66,53.3,2,100,241,241,58.2,100,158,65.6,158
Dalton Schultz,47304,TE,HST,15,0,13,62.5,100,100,41.5,100,63.2,0,100,241,241,71.4,100,111,46.1,111
Anthony Bradford,99103,G,SEA,12,1,29,60,100,65,27.1,65,58.5,3,100,240,240,55.8,100,147,61.3,147
Aidan O'Connell,60516,QB,LV,10,0,23,60.5,100,100,41.8,100,60.3,0,93.4,239,256,60.1,99.2,120,50.2,121
Brandin Cooks,8655,WR,DAL,16,0,9,60.3,100,80,33.5,80,43,0,98.4,239,243,55.8,100,137,57.3,137
Evan Engram,11778,TE,JAX,17,0,15,56.4,100,120,50.4,120,54.9,0,100,238,238,58.4,100,101,42.4,101
Will Clapp,39386,C,LAC,13,0,27,59.2,100,82,34.5,82,56.9,0,100,238,238,56.4,100,127,53.4,127
Geron Christian,46375,T,CLV,10,0,8,36.2,100,138,58.2,138,35.7,1,100,237,237,56.9,100,70,29.5,70
Brock Wright,60994,TE,DET,14,0,11,44.6,100,96,40.5,96,44,0,100,237,237,52.9,100,112,47.3,112
Tyler Lockett,9502,WR,SEA,17,0,29,58.9,100,56,23.6,56,58.7,0,100,237,237,59.4,100,161,67.9,161
Jahan Dotson,84375,WR,WAS,17,0,32,53.2,100,64,27.2,64,41.8,0,100,235,235,57.6,100,157,66.8,157
Chris Manhertz,10211,TE,DEN,16,0,10,49.7,100,98,41.9,98,58.5,1,100,234,234,69.5,100,92,39.3,92
James Hudson III,59854,T,CLV,14,0,8,49.5,100,147,62.8,147,52.9,0,100,234,234,67.4,100,62,26.5,62
Trent Brown,9677,T,NE,11,0,19,80.7,100,120,51.5,120,80.7,0,100,233,233,70.4,100,80,34.3,80
Alec Ingold,34934,FB,MIA,17,0,17,58.3,100,56,24,56,40.5,0,99.1,233,235,54.1,100,147,63.1,147
Tyler Conklin,47124,TE,NYJ,17,0,22,59.8,100,90,38.6,90,54,0,99.6,233,234,52.3,100,116,49.8,116
Andre Dillard,29250,T,TEN,12,0,31,54.9,100,98,42.4,98,56.6,0,100,231,231,65,100,116,50.2,116
Kyle Pitts,83964,TE,ATL,17,0,2,29.8,100,65,28.3,65,31.2,1,100,230,230,53.5,100,150,65.2,150
Donovan Peoples-Jones,61439,WR,DET,15,0,11,46,100,110,48,110,52.1,2,100,229,229,61.3,100,97,42.4,97
Quentin Johnston,123085,WR,LAC,17,0,27,73.1,100,74,32.5,74,52.7,1,98.3,228,232,60.1,99.3,136,59.6,137
Mo Alie-Cox,12078,TE,IND,17,0,14,59.2,100,83,36.4,83,60,0,100,228,228,58.5,100,130,57,130
K.J. Osborn,23503,WR,MIN,16,0,18,61.4,100,77,33.9,77,51.7,0,100,227,227,58.9,100,127,55.9,127
Nico Collins,61441,WR,HST,15,0,13,61.8,100,92,40.5,92,74.9,0,99.6,227,228,65.8,100,120,52.9,120
Joe Noteboom,46249,T,LA,10,0,26,50.1,100,147,64.8,147,48.9,0,100,227,227,52.3,100,66,29.1,66
Noah Gray,60878,TE,KC,17,0,16,43.9,100,64,28.2,64,57.2,0,99.6,227,228,65.4,100,126,55.5,126
T.J. Hockenson,40912,TE,MIN,15,0,18,56.6,100,75,33,75,56.1,1,100,227,227,64,100,132,58.1,132
Cedric Tillman,84434,WR,CLV,14,0,8,48.9,100,124,54.9,124,56.2,0,99.6,226,227,69.4,100,79,35,79
Van Jefferson,47447,WR,ATL,17,0,2,52.6,100,111,49.3,111,46.5,2,99.6,225,226,58.6,100,105,46.7,105
Austin Hooper,10715,TE,LV,17,0,23,52.3,100,90,40,90,50.6,1,100,225,225,60.1,100,97,43.1,97
Harrison Bryant,26394,TE,CLV,17,0,8,48.3,100,140,62.5,140,49.6,0,97.8,224,229,54.6,100,60,26.8,60
Cole Strange,22976,G,NE,10,0,19,67.6,100,113,50.4,113,66.2,1,100,224,224,67.4,100,83,37.1,83
Mac Jones,60323,QB,NE,11,0,19,60.1,100,108,48.2,108,60.1,0,93.7,224,239,60,100,96,42.9,96
Marcedes Lewis,2973,TE,CHI,17,0,6,68.7,100,81,36.2,81,73.7,0,100,224,224,72.1,100,134,59.8,134
Ezra Cleveland,41973,G,JAX,13,0,15,39.8,100,103,46.2,103,60.4,0,100,223,223,79.3,100,100,44.8,100
Robert Woods,7822,WR,HST,14,0,13,59.7,100,74,33.3,74,52.4,0,99.6,222,223,62.4,100,128,57.7,128
John Bates,42275,TE,WAS,17,0,32,63.5,100,84,37.8,84,60,1,100,222,222,54.7,100,123,55.4,123
Luke Schoonmaker,84005,TE,DAL,17,0,9,55.6,100,97,43.9,97,59.4,1,100,221,221,57.6,100,80,36.2,80
Jon Feliciano,9561,G,SF,10,0,28,57.2,100,55,24.9,55,87,0,100,221,221,90.5,100,139,62.9,139
Walker Little,52287,T,JAX,12,0,15,60.5,100,101,45.9,101,53.8,3,100,220,220,57,100,94,42.7,94
Trey Palmer,99248,WR,TB,17,0,30,64.7,100,94,42.9,94,47.7,3,98.6,219,222,61.1,100,113,51.6,113
Tyre Phillips,59874,T,NYG,10,0,21,41,100,71,32.6,71,40,0,100,218,218,43.5,100,121,55.5,121
Robert Hunt,46139,G,MIA,10,0,17,64,100,74,33.9,74,75.9,0,100,218,218,77,100,115,52.8,115
Thayer Munford Jr.,59994,T,LV,13,0,23,90.2,100,78,35.8,78,80.4,1,100,218,218,66.5,100,96,44,96
Sua Opeta,45110,G,PHI,9,0,24,49.3,100,67,30.9,67,50.5,0,100,217,217,53.5,100,116,53.5,116
Connor Williams,46216,C,MIA,9,0,17,63.9,100,63,29,63,90.5,4,100,217,217,92.4,100,129,59.4,129
Drew Sample,47259,TE,CIN,17,0,7,58,100,117,53.9,117,61.5,0,100,217,217,61.1,100,72,33.2,72
DeVante Parker,9447,WR,NE,13,0,19,56.4,100,112,51.6,112,44.4,0,100,217,217,58.4,100,72,33.2,72
Mark Glowinski,9567,G,NYG,13,1,21,62.6,100,88,40.6,88,67.6,2,100,217,217,72.8,100,103,47.5,103
Tyler Shatley,9257,G,JAX,10,0,15,46.5,100,103,47.7,103,44.6,0,100,216,216,51.3,100,80,37,80
Keenan Allen,7857,WR,LAC,13,0,27,51.1,100,84,38.9,84,39.1,0,100,216,216,60.2,100,117,54.2,117
Chigoziem Okonkwo,84000,TE,TEN,17,0,31,59,100,81,37.5,81,57.9,1,99.1,216,218,53.8,100,106,49.1,106
Elijah Wilkinson,46238,G,ARZ,10,0,1,55.2,100,105,48.6,105,57.5,1,100,216,216,53.7,100,83,38.4,83
Rondale Moore,62890,WR,ARZ,17,0,1,57.4,90.2,111,51.6,123,54,0,90.3,215,238,58.1,93.5,86,40,92
Isaiah Hodgins,52130,WR,NYG,17,0,21,57.2,100,77,35.8,77,50.6,1,100,215,215,57.1,100,111,51.6,111
DeAndre Hopkins,7808,WR,TEN,17,0,31,72.1,98.8,82,38.3,83,54.5,0,99.5,214,215,63.8,100,121,56.5,121
Jonnu Smith,11855,TE,ATL,17,1,2,54.6,100,67,31.5,67,43.7,1,99.5,213,214,46.3,100,130,61,130
Travis Kelce,7844,TE,KC,15,0,16,47.9,100,69,32.5,69,48.1,2,100,212,212,61.2,100,132,62.3,132
Zach Wilson,82096,QB,NYJ,12,0,22,60.3,98.9,92,43.4,93,60.2,0,94.6,212,224,60,100,109,51.4,109
Tyler Boyd,10689,WR,CIN,17,0,7,49,100,113,53.6,113,30.4,0,99.1,211,213,58.6,100,87,41.2,87
Colby Parkinson,52266,TE,SEA,17,1,29,58.5,100,61,28.9,61,64.1,3,100,211,211,65.3,100,130,61.6,130
Nelson Agholor,9453,WR,BLT,17,1,3,48.5,100,99,47.1,99,57.7,1,100,210,210,64.1,100,87,41.4,87
Cam Robinson,11789,T,JAX,9,1,15,56.4,100,107,51,107,51,1,100,210,210,45.5,100,77,36.7,77
Wan'Dale Robinson,101735,WR,NYG,15,0,21,54.1,97.2,70,33.5,72,42,0,95.9,209,218,62.1,100,122,58.4,122
Juwan Johnson,28305,TE,NO,13,0,20,45.3,100,88,42.1,88,40.4,0,100,209,209,57.9,100,89,42.6,89
Jaylen Waddle,84088,WR,MIA,14,0,17,64.9,100,60,28.8,60,59.9,0,98.6,208,211,62.8,100,134,64.4,134
Terron Armstead,7856,T,MIA,10,0,17,71.3,100,56,27.1,56,75.9,2,100,207,207,75.1,100,132,63.8,132
Dalton Kincaid,91791,TE,BUF,16,0,4,63.3,100,130,63.4,130,57,1,100,205,205,54.2,100,49,23.9,49
Dawson Knox,35883,TE,BUF,12,0,4,46.1,100,118,57.6,118,47.4,1,100,205,205,62.2,100,59,28.8,59
Rashee Rice,97605,WR,KC,16,0,16,59.3,100,53,26,53,64.6,0,99.5,204,205,64.8,100,133,65.2,133
JuJu Smith-Schuster,11817,WR,NE,11,0,19,48.1,100,109,53.7,109,52.1,1,100,203,203,55.4,100,74,36.5,74
Allen Lazard,48135,WR,NYJ,14,0,22,55,100,81,40.1,81,57.6,3,100,202,202,53.2,100,104,51.5,104
Trent Sherfield,48021,WR,BUF,17,0,4,59.5,100,95,47.3,95,45.3,0,100,201,201,59.4,100,72,35.8,72
Will Levis,83542,QB,TEN,9,0,31,60.7,100,78,39,78,60.8,0,92.6,200,216,60.2,97.3,110,55,113
Andrew Thomas,59701,T,NYG,10,0,21,72.5,100,57,28.5,57,64.1,0,100,200,200,60,100,122,61,122
Diontae Johnson,33441,WR,PIT,13,0,25,62.6,100,76,38.4,76,57.6,0,100,198,198,65,100,98,49.5,98
Tyreek Hill,10799,WR,MIA,16,0,17,55.8,100,69,34.8,69,60.1,0,97.1,198,204,59,100,115,58.1,115
Charlie Woerner,42257,TE,SF,17,0,28,61.7,100,55,28.1,55,76.5,1,100,196,196,79.8,100,101,51.5,101
Ryan Tannehill,7014,QB,TEN,9,0,31,60.8,97.8,88,44.9,90,60.7,0,96.1,196,204,60.3,99,102,52,103
Julian Hill,88685,TE,MIA,15,0,17,54.9,100,55,28.2,55,39.4,2,100,195,195,46.1,100,111,56.9,111
Gerald Everett,11799,TE,LAC,15,1,27,45.4,100,65,33.5,65,51.3,1,98.5,194,197,57.5,99,102,52.6,103
Geoff Swaim,9679,TE,ARZ,14,0,1,38.3,100,74,38.3,74,47.4,0,100,193,193,58.7,100,92,47.7,92
Noah Fant,42388,TE,SEA,17,0,29,62.2,100,64,33.3,64,59.6,0,100,192,192,61.4,100,115,59.9,115
Jameson Williams,101701,WR,DET,12,0,11,67.5,100,87,45.5,87,51.4,0,98.5,191,194,51,100,99,51.8,99
Saahdiq Charles,59820,G,WAS,11,0,32,53.3,100,53,28.2,53,55.4,1,100,188,188,54.1,100,120,63.8,120
Michael Gallup,26075,WR,DAL,17,0,9,50.2,100,69,36.7,69,37.7,0,100,188,188,61.1,100,97,51.6,97
Will Dissly,30762,TE,SEA,16,0,29,45,100,55,29.4,55,77.2,0,100,187,187,85.1,100,119,63.6,119
Isaiah Likely,83955,TE,BLT,17,0,3,44.4,100,93,49.7,93,52.5,0,100,187,187,58.6,100,72,38.5,72
Lynn Bowden Jr.,61361,WR,NO,15,0,20,56.5,100,89,47.6,89,57.8,0,97.4,187,192,62.6,100,84,44.9,84
Jarrett Patterson,81775,C,HST,7,0,13,61.9,100,58,31,58,62.9,0,100,187,187,59.4,100,109,58.3,109
Vederian Lowe,59741,T,NE,10,0,19,37.6,100,94,50.5,94,49.3,0,100,186,186,62.8,100,57,30.6,57
Lil'Jordan Humphrey,42247,WR,DEN,17,0,10,56.1,100,77,41.4,77,65.5,1,100,186,186,69.7,100,87,46.8,87
Nick Gates,29476,C,WAS,12,0,32,58.2,100,55,29.6,55,70.9,0,100,186,186,75.6,100,116,62.4,116
Skyy Moore,97116,WR,KC,14,0,16,57.6,100,55,29.6,55,53.6,0,98.4,186,189,62.4,100,109,58.6,109
Larry Borom,59879,T,CHI,8,0,6,44,100,66,35.5,66,50.4,2,100,186,186,61.1,100,92,49.5,92
Stone Forsythe,41795,T,SEA,13,0,29,68.8,100,38,20.5,38,71.4,0,100,185,185,71.4,100,121,65.4,121
Jalen Tolbert,61637,WR,DAL,17,0,9,58.4,100,74,40.2,74,41.8,0,100,184,184,55.3,100,86,46.7,86
Kyler Murray,38334,QB,ARZ,8,1,1,60,90.9,100,54.6,110,60.2,1,86.3,183,212,60.3,84.9,73,39.9,86
Brenton Strange,101694,TE,JAX,14,1,15,58.5,100,94,51.4,94,55,3,100,183,183,69.2,100,59,32.2,59
Chris Hubbard,8051,T,TEN,9,0,31,58.8,100,86,47.5,86,62.7,0,100,181,181,65.8,100,84,46.4,84
KhaDarel Hodge,26104,WR,ATL,17,0,2,51.6,100,57,32,57,50.5,0,99.4,178,179,52.8,99.1,115,64.6,116
Andrew Beck,47121,FB,HST,15,0,13,50.7,100,69,38.8,69,52.9,1,97.3,178,183,58.4,100,92,51.7,92
Andrew Ogletree,138351,TE,IND,12,0,14,52.7,100,58,32.8,58,63.1,0,100,177,177,68.8,100,109,61.6,109
Christian Kirk,47546,WR,JAX,11,1,15,49.7,100,82,46.6,82,35.8,1,99.4,176,177,60.5,100,83,47.2,83
Mack Hollins,11873,WR,ATL,13,0,2,58.7,100,59,33.7,59,61,1,100,175,175,70.6,100,110,62.9,110
Calvin Throckmorton,28238,G,TEN,10,0,31,38.8,100,70,40,70,41.1,0,100,175,175,49.4,100,101,57.7,101
Kylen Granson,40630,TE,IND,15,0,14,56.8,100,53,30.5,53,48.2,0,99.4,174,175,49.7,100,105,60.3,105
Mike Gesicki,47153,TE,NE,17,0,19,50.7,100,84,48.3,84,35.1,0,100,174,174,60,100,58,33.3,58
Connor Heyward,57301,TE,PIT,17,1,25,38.8,100,51,29.3,51,54.9,2,99.4,174,175,85.9,100,80,46,80
Trevor Penning,59963,T,NO,11,0,20,59.3,100,54,31.4,54,49,2,100,172,172,45.7,100,91,52.9,91
Darren Waller,9637,TE,NYG,12,0,21,44.9,100,59,34.3,59,40.9,0,100,172,172,55.2,100,90,52.3,90
Jerry Jeudy,61103,WR,DEN,16,0,10,56,100,36,21.2,36,46.1,0,100,170,170,54.4,100,108,63.5,108
Chuma Edoga,46232,T,DAL,13,0,9,60.8,100,75,44.4,75,56.8,1,100,169,169,56.6,100,71,42,71
Isaiah Wynn,46048,G,MIA,7,0,17,44.9,100,57,33.9,57,43.2,1,100,168,168,45.4,100,86,51.2,86
Cade Mays,81995,G,CAR,8,0,5,66.3,100,61,36.5,61,71.2,1,100,167,167,75.7,100,92,55.1,92
Tytus Howard,25472,G,HST,7,0,13,41.9,100,65,39.4,65,49.6,0,100,165,165,59.1,100,79,47.9,79
Jaxon Smith-Njigba,129758,WR,SEA,17,0,29,57.3,100,42,25.5,42,46.5,0,100,165,165,59.4,100,99,60,99
Pat Freiermuth,84085,TE,PIT,12,0,25,63.4,100,60,36.4,60,53.6,0,100,165,165,46.8,100,73,44.2,73
Chukwuma Okorafor,46302,T,PIT,13,2,25,63.9,100,51,31.1,51,62.6,3,100,164,164,62.5,100,82,50,82
Joe Burrow,28022,QB,CIN,10,0,7,60,98.9,92,56.4,93,60,0,90.6,163,180,60,100,67,41.1,67
Mark Andrews,47436,TE,BLT,10,0,3,58,100,83,50.9,83,59,0,99.4,163,164,62.2,100,60,36.8,60
Atonio Mafi,82449,G,NE,12,0,19,49.6,100,76,46.9,76,39.9,2,100,162,162,28.3,100,64,39.5,64
Demarcus Robinson,10760,WR,LA,11,0,26,57.6,100,96,59.3,96,68.4,1,99.4,162,163,83.5,100,57,35.2,57
Logan Thomas,8755,TE,WAS,16,0,32,50.8,100,44,27.2,44,60.2,1,98.8,162,164,74.8,100,103,63.6,103
Robert Jones,100786,G,MIA,7,0,17,74.1,100,43,26.7,43,65.7,0,100,161,161,57.9,100,103,64,103
Jayden Reed,78171,WR,GB,16,0,12,51.8,96.8,61,38.4,63,50.2,1,93,159,171,52.9,95.7,88,55.3,92
Donald Parham Jr.,91014,TE,LAC,14,0,27,46.7,100,68,43,68,45.4,0,100,158,158,52.2,100,71,44.9,71
Dontayvion Wicks,99711,WR,GB,15,0,12,60.8,100,55,34.8,55,63.4,1,99.4,158,159,62.9,100,88,55.7,88
Tyler Scott,123578,WR,CHI,17,0,6,47.1,100,55,34.8,55,45.8,0,95.8,158,165,69.5,100,88,55.7,88
Juice Scruggs,81800,G,HST,7,0,13,55.7,100,66,42,66,54.7,1,100,157,157,67,100,72,45.9,72
Jaelyn Duncan,81722,T,TEN,8,0,31,46.8,100,60,38.2,60,41.5,1,100,157,157,42.1,100,80,51,80
Justin Jefferson,61398,WR,MIN,10,0,18,61.9,100,59,37.6,59,56.8,0,99.4,157,158,56.2,100,86,54.8,86
Michael Thomas,10681,WR,NO,9,0,20,62.5,100,64,40.8,64,60.4,1,100,157,157,58.4,100,75,47.8,75
Charlie Kolar,60917,TE,BLT,14,0,3,55.2,100,82,52.2,82,53.5,0,99.4,157,158,54.7,100,59,37.6,59
Christian Watson,66581,WR,GB,9,0,12,59,96.8,60,38.5,62,55.6,0,97.5,156,160,57.2,100,84,53.8,84
Jake Browning,46401,QB,CIN,9,0,7,60,100,84,53.8,84,60,0,93.4,156,167,60,98.5,64,41,65
Luke Musgrave,98499,TE,GB,11,0,12,53.2,100,54,34.6,54,60,0,100,156,156,66.3,100,89,57.1,89
Joshua Palmer,62979,WR,LAC,10,0,27,56,100,62,40,62,51.1,1,100,155,155,54.9,100,78,50.3,78
Deshaun Watson,11767,QB,CLV,6,0,8,60.3,95.2,79,51,83,60.8,1,93.9,155,165,60.7,95.7,66,42.6,69
T.J. Bass,131703,G,DAL,12,0,9,64.6,100,63,40.9,63,54.2,0,100,154,154,51.9,100,61,39.6,61
Jalin Hyatt,124282,WR,NYG,17,0,21,70.6,100,54,35.1,54,67.6,0,100,154,154,63.6,100,87,56.5,87
Tee Higgins,61211,WR,CIN,12,0,7,62.7,100,77,50,77,66.8,0,100,154,154,61.6,100,65,42.2,65
Bailey Zappe,60396,QB,NE,10,0,19,60.2,100,97,63.4,97,60.1,0,95.6,153,160,60,100,43,28.1,43
Olamide Zaccheaus,44920,WR,PHI,16,0,24,51.3,100,44,28.9,44,44.9,0,100,152,152,67.2,100,80,52.6,80
Treylon Burks,99218,WR,TEN,11,0,31,55.4,100,56,37.1,56,50.5,0,97.4,151,155,71.6,100,90,59.6,90
Keith Kirkwood,48017,WR,NO,13,0,20,49.8,100,58,38.4,58,46.9,1,100,151,151,56.2,100,75,49.7,75
Rashid Shaheed,63707,WR,NO,15,0,20,59.7,100,36,23.8,36,52,0,95.6,151,158,58.3,100,96,63.6,96
Evan Neal,99063,T,NYG,7,0,21,55.1,100,57,37.7,57,51.1,0,100,151,151,50.9,100,77,51,77
Justin Watson,66915,WR,KC,15,0,16,57.2,100,47,31.3,47,55,0,100,150,150,69.4,100,90,60,90
Trenton Irwin,48080,WR,CIN,16,0,7,52.8,100,81,54,81,31,0,100,150,150,57.9,100,54,36,54
Zay Jones,11792,WR,JAX,9,0,15,51.6,100,80,53.7,80,49.1,0,100,149,149,57.1,100,58,38.9,58
Blake Bell,9550,TE,KC,17,0,16,49.2,100,46,31.1,46,53.4,0,100,148,148,57.6,100,74,50,74
Kirk Cousins,7102,QB,MIN,8,0,18,60,98.1,51,34.5,52,60,0,93.1,148,159,60,100,89,60.1,89
Jeremy Ruckert,84029,TE,NYJ,15,0,22,46.9,100,69,46.9,69,55,0,100,147,147,61.9,100,58,39.5,58
Tommy DeVito,60545,QB,NYG,9,0,21,60.7,98.3,57,39,58,60.7,0,90.7,146,161,60.3,93,80,54.8,86
Tank Dell,78874,WR,HST,11,0,13,61,98.1,53,36.6,54,50.1,0,92.9,145,156,57.9,94.2,81,55.9,86
Marquez Valdes-Scantling,47809,WR,KC,15,0,16,65.7,100,54,37.8,54,46.9,0,100,143,143,58.6,100,79,55.2,79
Carter Warren,60023,T,NYJ,6,0,22,35.1,100,47,32.9,47,49.9,0,100,143,143,63.5,100,77,53.8,77
Jake Bobo,77997,WR,SEA,17,0,29,61.5,100,50,35.2,50,77.6,0,99.3,142,143,84.3,100,72,50.7,72
Matt Feiler,9289,G,TB,6,0,30,42.7,100,52,36.6,52,52.2,0,100,142,142,61.7,100,68,47.9,68
Tim Jones,61669,WR,JAX,17,0,15,56.5,100,66,46.8,66,49.5,0,100,141,141,52.8,100,56,39.7,56
Odell Beckham Jr.,8647,WR,BLT,14,0,3,57.8,100,63,44.7,63,43.8,0,100,141,141,61.4,100,67,47.5,67
Tyler Larsen,9304,C,WAS,7,0,32,67.8,100,47,33.3,47,60.9,0,100,141,141,56.2,100,86,61,86
Noah Brown,11993,WR,HST,10,0,13,57.3,100,56,40,56,53.5,0,100,140,140,69.8,100,71,50.7,71
Greg Dortch,42237,WR,ARZ,10,0,1,51.6,100,79,56.4,79,44.9,0,99.3,140,141,57.2,100,51,36.4,51
Malik Heath,124173,WR,GB,13,0,12,68.6,100,54,38.8,54,61.8,0,100,139,139,66.9,100,70,50.4,70
Mitchell Wilcox,47234,TE,CIN,16,0,7,53,100,68,48.9,68,45.8,0,100,139,139,41.9,100,49,35.3,49
Max Mitchell,81707,T,NYJ,9,0,22,67.8,100,55,39.9,55,49.4,0,100,138,138,39.3,100,68,49.3,68
Phil Haynes,29244,G,SEA,8,0,29,56.8,100,42,30.4,42,53.6,0,100,138,138,59.9,100,81,58.7,81
Demario Douglas,104155,WR,NE,14,0,19,65.3,100,65,47.4,65,58.5,1,94.5,137,145,61.7,100,56,40.9,56
Robert Tonyan,12193,TE,CHI,17,0,6,49.5,100,52,38.2,52,38.9,0,100,136,136,55.8,100,54,39.7,54
Nick Harris,46752,C,CLV,16,0,8,67.9,100,80,58.8,80,58.7,0,100,136,136,55.5,100,41,30.1,41
Ko Kieft,41372,TE,TB,16,0,30,69.2,100,51,37.8,51,65.3,0,100,135,135,64.5,100,55,40.7,55
Max Garcia,9566,G,NO,12,0,20,66.2,100,67,49.6,67,55.6,1,100,135,135,37.4,100,50,37,50
Curtis Samuel,11795,WR,WAS,16,0,32,57,93.1,27,20.3,29,49.5,0,94.3,133,141,57.3,99,101,75.9,102
Scott Miller,47481,WR,ATL,17,0,2,70.3,100,41,30.8,41,63.7,0,100,133,133,58.6,100,88,66.2,88
Marcus McKethan,60811,G,NYG,9,0,21,53.7,100,52,39.1,52,53.9,0,100,133,133,66.1,100,63,47.4,63
Chris Paul,77579,G,WAS,7,0,32,51.9,100,45,34.1,45,45.1,0,100,132,132,50.1,100,79,59.8,79
Connor McGovern,10778,C,NYJ,7,0,22,62.6,100,57,43.5,57,62.5,1,100,131,131,60.7,100,62,47.3,62
Nash Jensen,66672,G,CAR,7,0,5,51.5,100,52,39.7,52,38.6,0,100,131,131,35.5,100,77,58.8,77
Stone Smartt,60492,TE,LAC,16,0,27,35.1,100,46,35.4,46,31.9,0,100,130,130,53.7,100,62,47.7,62
Storm Norton,12188,T,ATL,6,0,2,54.3,100,33,25.6,33,66.4,0,100,129,129,72.3,100,84,65.1,84
A.T. Perry,77975,WR,NO,10,0,20,56.4,100,43,33.6,43,48.3,0,100,128,128,55.9,100,66,51.6,66
John Metchie III,97400,WR,HST,16,0,13,60.4,100,59,46.5,59,57.4,1,98.4,127,129,59.8,100,54,42.5,54
Chandler Zavala,144009,G,CAR,7,0,5,45.9,100,50,40,50,41.5,0,100,125,125,44.2,100,70,56,70
Quintin Morris,61182,TE,BUF,15,0,4,53,100,53,42.4,53,62.3,0,100,125,125,68.7,100,47,37.6,47
Tyson Bagent,169628,QB,CHI,5,0,6,60,97.8,44,35.2,45,60.3,0,91.2,125,137,60.3,95.9,71,56.8,74
Keith Smith,9302,FB,ATL,13,0,2,40.4,100,44,35.5,44,44.6,0,100,124,124,54.4,100,76,61.3,76
Ben Skowronek,27948,WR,LA,17,0,26,72.2,100,81,65.9,81,55.1,0,98.4,123,125,44.5,100,29,23.6,29
Xavier Gipson,104136,WR,NYJ,15,0,22,79.8,97.4,37,30.1,38,50.1,0,93.9,123,131,56.7,100,68,55.3,68
Kendrick Bourne,12270,WR,NE,8,0,19,53.4,100,55,44.7,55,46.5,1,99.2,123,124,71,100,52,42.3,52
