player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Skyler Locklear,164027,QB,UTEP,10,72.9,214,234,8.9,2.93,3,14,5.7,63.7,149,0,96,4.5,280,7,72,330,56.3,67.9,65.7,61.2,5,6,293,0,14.6,87,5,14,30,0,12,10,11,3.8,1587,6.8
Evan Svoboda,157664,QB,WYOMING,10,61.2,209,226,11.7,2.85,1,8,3.3,49.1,111,0,88,13.3,263,17,59,351,32.1,54.8,50.1,64.8,3,8,281,1,30.7,59.9,10.3,27,9,1,12,5,14,5,1318,5.8
Isaac Wilson,183872,QB,UTAH,9,64.9,211,225,9.7,2.98,1,7,3,56.4,127,0,94,7.3,263,10,69,328,34.9,49.9,51.3,49.4,7,11,270,0,20.2,71.5,7.2,19,19,0,6,10,17,6.3,1506,6.7
Matthew Caldwell,150302,QB,TROY,9,74,204,225,8.3,2.61,7,7,3,63.1,142,0,65,6,239,9,85,318,29.6,63.7,62,59.1,3,8,251,1,15.4,88.8,4.2,10,3,0,11,13,13,5.2,1601,7.1
Kyron Drones,144506,QB,VA TECH,9,72.7,205,225,8.6,2.98,4,9,3.8,60.4,136,0,100,8.7,256,13,72,337,51,79.6,73.2,73.4,2,6,266,1,13,85.1,5.1,13,16,0,14,10,9,3.4,1561,6.9
Colton Joseph,172283,QB,DOMINION,9,65.4,214,222,10.4,2.87,0,6,2.6,59.9,133,0,93,5,269,7,93,263,25.3,67.8,54.6,79.9,3,5,284,1,19.4,89.6,6.7,18,27,0,5,11,20,7,1625,7.3
Brock Vandagriff,146713,QB,KENTUCKY,11,70.6,194,221,10.5,3.04,4,15,6.3,57,126,0,103,8,265,11,81,202,49.2,71.8,66.7,71.7,2,8,286,2,24.3,79.6,9.4,25,19,1,20,10,12,4.2,1594,7.2
Emmett Brown,157344,QB,S JOSE ST,8,66.5,203,219,12.4,2.52,7,13,5.5,57.5,126,0,64,6.7,233,9,78,285,35.7,71.5,69.9,66.1,0,5,252,3,10.9,95.8,3,7,7,0,9,16,13,5.2,1625,7.4
Cam Fancher,145266,QB,FAU,9,70.7,191,212,8.1,3.23,2,4,1.8,59,125,0,113,7.4,273,10,78,165,55.1,62.2,59.9,63.3,3,6,287,2,21.2,78.9,8.8,24,37,1,15,6,11,3.8,1529,7.2
Davis Warren,73940,QB,MICHIGAN,9,74.2,194,210,6.5,2.8,7,6,2.8,64.3,135,0,70,6.3,228,9,68,222,52.6,71.7,70.5,59.4,2,9,235,1,12.9,72.6,3.9,9,8,0,7,7,9,3.8,1196,5.7
Joe Fagnano,104768,QB,UCONN,10,71.1,190,207,9.2,2.5,3,7,3.2,58,120,0,67,11.1,222,15,72,146,67.3,68.9,68.9,57,4,4,235,2,9,107.4,2.7,6,9,0,10,20,4,1.7,1631,7.9
Braylon Braxton,144442,QB,MARSHALL,11,69.6,191,207,10.4,2.77,3,12,5.5,59.9,124,0,64,6.8,238,9,83,214,64.4,81.2,77.6,70.9,1,2,251,2,14.1,111.4,3.8,9,21,0,12,19,8,3.2,1631,7.9
Gevani McCoy,147609,QB,OREGON ST,9,67,197,204,8.4,2.95,1,7,3.2,61.3,125,0,76,5.3,246,7,74,265,35,68.7,66.7,63,1,6,262,1,19.7,72.4,6.1,15,27,0,5,3,7,2.7,1303,6.4
Deshawn Purdie,184271,QB,CHARLOTTE,9,57.7,189,204,14.7,2.77,2,24,11,50,102,0,87,6.4,242,7,68,136,20.8,50.7,49.5,59.8,0,6,258,3,26.4,85,9.5,23,12,0,13,10,20,7.8,1822,8.9
DJ Lagway,184426,QB,FLORIDA,12,68.1,182,196,11.8,2.95,4,18,8.8,58.7,115,0,74,7.3,225,9,74,163,58.9,67,72.9,46.1,1,9,233,4,17.6,93,5.8,13,16,4,5,12,7,3,1915,9.8
Aidan Armenta,175731,QB,LA MONROE,11,66.9,181,191,11,2.71,0,10,5,53.9,103,0,75,14.9,226,18,57,209,56.3,71.6,67.4,71.7,3,10,237,6,21.3,69,7.1,16,12,0,7,9,13,5.5,1286,6.7
Jake Garcia,143941,QB,E CAROLINA,6,70.4,169,182,11.1,2.53,3,12,6.2,59.9,109,0,70,8.4,208,10,70,156,44.4,68.1,63.2,72.8,0,12,220,0,21.4,71.7,7.2,15,11,0,10,8,17,7.7,1422,7.8
Nick Evers,158082,QB,UCONN,9,67.6,170,182,9.4,2.78,3,7,3.7,53.8,98,0,64,14.8,210,17,52,146,53.5,60.9,61.6,57.4,2,5,218,2,18.8,65.8,5.7,12,16,0,7,5,8,3.7,925,5.1
Tommy Ulatowski,163150,QB,KENT STATE,9,60.4,144,176,13.3,3.42,5,15,8,46,81,0,102,6.9,219,6,52,201,51,57.2,58.3,52.8,2,8,230,2,27.5,82.1,12.8,28,15,0,25,15,9,3.9,1358,7.7
Cade McNamara,101620,QB,IOWA,8,68.9,164,173,7.1,2.64,2,6,3.3,60.1,104,0,52,8,185,9,56,192,50,67.1,66.9,50,0,5,193,0,15.4,76.2,4.3,8,4,0,7,6,5,2.6,1019,5.9
Jayden Maiava,158135,QB,USC,5,69.7,155,169,9.2,2.73,4,9,5.1,59.8,101,0,61,6.5,177,7,60,326,53.9,81.6,76,80.9,1,6,184,2,8.2,88.4,2.8,5,3,0,9,11,8,4.3,1201,7.1
Nate Yarnell,144037,QB,PITTSBURGH,8,69.2,156,168,10,2.76,2,7,3.9,58.3,98,0,83,9.3,202,10,64,268,63.5,72.6,72.9,60.6,6,5,216,3,20.5,84.3,8.4,17,15,0,4,10,9,4.2,1056,6.3
Tate Rodemaker,122414,QB,SO MISS,8,69.8,149,166,7.1,2.58,5,4,2.3,59.6,99,0,73,4.8,185,5,43,296,63.4,56.2,54.6,57.2,4,7,195,1,19.2,72.9,7.6,14,5,0,8,7,10,5.1,983,5.9
Grayson James,145214,QB,BOSTON COL,6,76,146,166,9.4,2.71,6,7,3.9,63.9,106,0,79,4.5,195,5,66,121,65.8,68.9,64.8,68.9,3,2,207,0,15.2,92.5,6.2,12,15,0,11,6,9,4.3,1203,7.2
Parker Awad,183974,QB,NEW MEX ST,7,62.7,142,164,11.1,2.82,8,8,4.5,46.3,76,0,73,14.6,197,13,56,242,58.4,59.6,49.6,77.3,3,4,210,2,23.3,72.7,8.6,17,14,0,11,7,11,5.2,1099,6.7
Cooper Legas,101286,QB,TULSA,9,61.2,147,162,11.4,2.76,5,14,8.1,53.7,87,0,80,3.3,182,3,48,320,53.5,60.5,56.3,65.3,2,6,195,1,13.8,85.5,6,11,9,0,8,12,10,5.1,1144,7.1
Tommy Castellanos,158433,QB,BOSTON COL,8,67.3,153,161,10.9,3.27,2,6,3.6,61.5,99,0,67,3.9,202,4,64,121,31.4,66.3,74.8,50.9,3,5,208,4,26.9,113,8.9,18,22,0,3,18,7,3.4,1366,8.5
Joe Labas,144847,QB,C MICHIGAN,6,70.3,148,161,9.2,2.57,2,6,3.5,58.4,94,0,56,9.6,178,10,51,134,47.5,64.3,65.7,52.8,6,7,190,1,14.3,75.9,4.5,8,9,1,4,7,10,5.3,1114,6.9
DJ Uiagalelei,122162,QB,FLORIDA ST,5,70.1,137,158,10.8,2.92,3,6,3.7,52.5,83,0,76,13.5,179,13,51,167,65.1,71.2,72.5,56.3,7,6,186,2,13.2,66.5,5.6,10,11,1,10,4,5,2.7,1061,6.7
Zach Gibson,100201,QB,GA STATE,6,78.7,141,151,6.2,2.79,0,4,2.5,67.5,102,0,70,8.1,183,9,54,175,68.3,73.8,73.5,63,1,2,195,2,20,96,7.7,14,18,0,9,7,4,2.1,1005,6.7
Blake Horvath,162555,QB,NAVY,12,63.1,130,139,12.5,2.66,2,5,3.4,57.6,80,0,61,2.4,164,2,55,237,28.5,84.8,59.8,90.6,3,4,173,2,18,109.8,6.7,11,13,0,4,13,12,6.9,1353,9.7
Donovan Smith,73929,QB,HOUSTON,7,73.8,122,134,6.5,2.89,2,2,1.4,64.2,86,0,58,4.4,164,4,40,182,65.6,60.5,53,70.6,1,8,177,5,27.6,67.4,9.8,16,13,0,9,4,7,4,862,6.4
Byrum Brown,156206,QB,USF,5,68.8,125,132,8.6,3.07,1,2,1.4,59.1,78,0,70,9.3,164,8,40,327,66,67,61.5,67.2,2,0,177,1,22.9,82.8,9.8,16,16,0,4,2,2,1.1,837,6.3
Zeon Chriss,156733,QB,HOUSTON,10,73,122,130,6.9,2.96,2,4,2.9,63.8,83,0,71,6.7,167,6,46,182,25.9,60.8,53.4,65.1,0,8,175,1,22.5,66.1,9.6,16,21,0,6,4,10,5.7,816,6.3
Ben Gulbranson,131734,QB,OREGON ST,4,71.4,119,129,9.9,2.64,1,4,2.9,60.5,78,0,39,8.2,136,7,46,265,74.7,80.7,75.3,82.5,1,4,147,1,12.8,80.3,3.7,5,2,0,8,4,5,3.4,943,7.3
Bryson Barnes,131845,QB,UTAH ST,7,72.8,114,126,9.7,2.59,1,4,3.1,60.3,76,0,47,8.4,147,7,45,329,59,76.7,63.5,80.5,4,6,154,1,12.8,88.2,4.1,6,13,0,7,11,7,4.5,805,6.4
Stone Earle,123504,QB,MARSHALL,8,62.9,116,122,9.1,2.37,3,3,2.3,54.1,66,0,42,9.6,146,7,39,214,43.5,58,55.2,62.8,0,2,152,3,14.3,82.4,4.1,6,14,0,3,7,3,2,671,5.5
Jacob Zeno,98014,QB,UAB,4,82.1,112,121,4.6,2.81,3,2,1.6,67.8,82,0,52,10.9,148,10,48,321,61.6,68,66.4,62.4,1,5,160,2,15.4,86.1,5.4,8,19,1,4,6,7,4.4,819,6.8
Ethan Crawford,173571,QB,SO MISS,8,56,109,120,13.4,3.04,3,9,7.2,41.7,50,0,88,18,158,11,34,296,40.7,65.5,55.2,72.3,4,7,165,1,29.5,41.7,16.5,26,12,0,4,0,9,5.5,841,7
Michael Hawkins Jr.,184595,QB,OKLAHOMA,7,79,105,120,7.9,3.27,0,3,2.3,63.3,76,1,68,8.4,160,7,39,261,33.5,61.9,61.5,59.5,0,2,177,1,23.5,83.4,10,16,24,0,15,3,5,2.8,783,6.5
Kaden Anderson,127312,QB,WYOMING,9,71.4,112,120,10.8,2.75,0,8,6.3,58.3,70,1,43,12.5,123,10,42,351,62.5,67.2,72,49.8,1,3,129,2,2.3,90.2,0.8,1,2,0,7,6,5,3.9,958,8
Dylan Rizk,174360,QB,UCF,6,70,110,119,10.1,2.85,2,4,3.3,60.5,72,0,33,6.5,132,5,47,323,32.7,67.9,71,53.1,0,2,136,3,15.2,91.2,3.8,5,8,0,7,5,6,4.4,904,7.6
Conner Weigman,158683,QB,TEXAS A&M,6,67.9,106,114,9,2.98,1,5,4.1,56.1,64,0,54,11.1,139,8,47,312,74.2,59,55.3,68.2,3,5,148,2,16.7,69.2,6.5,9,16,0,4,3,8,5.4,815,7.1
Brock Glenn,170335,QB,FLORIDA ST,7,61.9,97,114,9.8,3.14,4,5,4.1,44.7,51,0,56,15,140,9,35,167,61.2,54.2,51,63.7,6,5,149,1,21.4,54.4,8.6,12,13,0,7,4,6,4,591,5.2
Santino Marucci,144197,QB,NEW MEX ST,7,58.9,95,112,10.5,2.73,9,0,0,43.8,49,0,48,12.5,134,7,38,242,27.6,50.5,50.5,55.3,2,5,147,1,14.6,48.2,5.2,7,15,0,6,3,8,5.4,519,4.6
Josh Holst,171312,QB,N ILLINOIS,7,68,103,112,9.2,2.83,1,1,0.9,58,65,0,31,7.1,140,5,41,254,64.4,56.3,49.2,65.4,0,2,145,0,22.6,71.2,5,7,21,1,7,2,7,4.8,598,5.3
Blake Shapen,122282,QB,MISS STATE,4,78.6,103,109,9.3,2.67,2,7,5.9,67.9,74,0,47,8.6,138,7,48,227,29.3,77.2,84.6,45.4,0,1,149,1,23.4,116.5,8,11,18,1,3,8,6,4,974,8.9
KJ Jefferson,99129,QB,UCF,5,65.7,102,108,11.1,3.09,2,5,4.4,59.3,64,0,47,4.5,131,3,42,323,53.9,69.7,64.9,69.9,2,4,137,2,27.7,96.7,9.9,13,10,0,2,7,7,5.1,1012,9.4
Demond Williams Jr.,183648,QB,WASHINGTON,13,83.7,98,105,7.2,3.21,2,7,6.3,78.1,82,0,68,0,157,0,49,340,67,82,73.1,77.2,1,1,165,0,32.4,125.6,14,22,29,0,4,8,3,1.8,944,9
Bryson Daily,147303,QB,ARMY,13,62.1,95,103,16.5,2.87,3,10,8.9,52.4,54,0,47,8.5,114,5,39,114,68.9,91.5,67.8,91.1,5,4,123,3,8.5,99.3,3.5,4,6,0,0,9,11,8.9,1002,9.7
Forrest Brock,173260,QB,TEMPLE,3,65.6,96,102,6.7,2.48,3,2,1.8,58.8,60,0,39,4.8,113,3,26,306,32.5,60.5,68.6,41.6,1,5,125,1,20.5,56,7.1,8,3,0,2,1,3,2.4,539,5.3
Max Brown,157756,QB,CHARLOTTE,5,58.1,74,94,13.2,3.11,1,7,7,45.7,43,0,47,0,118,0,29,136,42.7,45.3,44.5,56.4,1,6,125,1,21.3,49.1,8.5,10,14,1,17,3,11,8.8,561,6
Graham Mertz,97994,QB,FLORIDA,5,82.4,91,94,7.6,2.81,1,4,4,76.6,72,0,28,4,107,3,45,163,40.4,73.7,75.4,55.5,0,2,116,0,14.3,113.4,3.7,4,9,0,2,6,5,4.3,791,8.4
Arch Manning,173162,QB,TEXAS,7,76.5,85,90,11.1,2.74,2,6,6.4,67.8,61,0,26,6.2,101,4,39,311,43.5,88,81,81.1,2,2,107,0,26.9,126.1,6.9,7,4,0,1,9,2,1.9,939,10.4
Chandler Fields,97286,QB,LA LAFAYET,7,78,82,88,10.3,3.02,4,7,7.6,71.6,63,0,23,1.6,104,1,38,207,75.6,87.3,91,56.7,0,1,108,1,17.4,118.4,3.8,4,12,0,2,5,1,0.9,896,10.2
Grant Wilson,143041,QB,DOMINION,3,65.1,83,88,9.2,2.83,0,3,3.3,55.7,49,0,45,9.3,108,5,30,263,23.5,43.3,41.1,57.8,0,3,114,0,26.7,73.9,11.1,12,8,1,4,4,8,7,517,5.9
Luke Kromenhoek,183305,QB,FLORIDA ST,6,63.2,76,84,11.1,3.38,0,7,8,52.4,44,0,60,8.3,129,4,33,167,33.8,62.3,57.4,65.9,2,2,136,0,43.3,72.6,20.2,26,18,0,6,3,5,3.7,502,6
Devin Kargman,156913,QB,KENT STATE,4,61,77,83,9.4,2.41,3,3,3.4,54.2,45,0,32,4.3,92,2,19,201,33.8,47.7,46,65.2,0,2,98,2,21.9,71.1,7.6,7,2,0,3,3,3,3.1,435,5.2
Drew Pyne,122910,QB,MISSOURI,6,72.2,72,82,6.3,2.57,1,1,1.1,59.8,49,0,31,5.8,90,3,20,229,73.2,60.3,57.9,61.1,3,3,95,0,12.9,69,4.4,4,4,0,6,3,4,4.2,396,4.8
Grayson McCall,98002,QB,NC STATE,4,76.6,77,80,8.6,2.76,2,1,1.2,66.3,53,0,25,10.2,94,6,30,248,35.7,70.1,77.9,43.8,0,2,100,1,16,86.4,4.3,4,10,0,1,3,3,3,518,6.5
John Busha,173849,QB,AIR FORCE,6,51.4,72,80,14.9,3.05,2,4,4.8,36.3,29,0,38,21.6,94,8,17,101,28.4,58.4,53.3,62.1,2,5,97,1,18.4,31.8,7.4,7,7,0,4,1,5,5.2,410,5.1
Bishop Davenport,163426,QB,S ALABAMA,6,72,75,80,7.9,2.65,1,2,2.4,60,48,0,29,11.1,92,6,27,288,52.8,63.4,59,65.4,2,1,97,2,6.9,90.8,2.2,2,9,0,2,3,3,3.1,604,7.6
T.J. Finley,124093,QB,W KENTUCKY,3,77.5,71,77,7,2.26,4,1,1.3,64.9,50,0,18,9.1,85,5,26,346,72.5,66.9,67.7,56.9,1,2,87,0,11.1,76.5,2.4,2,5,0,1,1,3,3.4,496,6.4
Tony Muskett,142933,QB,VIRGINIA,7,68.9,74,77,9.5,2.7,0,3,3.5,58.4,45,0,31,11.8,90,6,25,335,74.9,72,61.2,83.6,2,3,98,1,22.6,77,7.8,7,6,0,1,3,4,4.1,545,7.1
Jadyn Glasser,184670,QB,C MICHIGAN,4,67.1,70,76,11.3,2.61,3,2,2.5,53.9,41,0,37,12.8,89,6,21,134,26.8,41,41.8,52.8,2,4,95,2,27,57.9,11.2,10,3,0,1,2,6,6.3,439,5.8
Ryan Browne,174949,QB,PURDUE,8,67.1,70,76,9.1,3.64,0,4,5,56.6,43,0,48,8.5,102,4,29,273,61.5,67,57.1,73.4,1,2,107,0,20.8,84.9,9.8,10,16,0,5,4,5,4.7,531,7
Jack Turner,162969,QB,LA TECH,6,63,73,76,7.7,2.46,0,4,5.2,52.6,40,0,19,13,83,6,21,208,74,59.5,56.7,64.5,2,2,84,0,21.1,69.6,4.8,4,2,0,1,2,5,6,471,6.2
Maealiuaki Smith,183921,QB,OKLA STATE,4,65.3,72,75,8.3,2.29,1,2,2.4,58.7,44,0,17,6.4,79,3,21,262,74,53.9,51.7,62.5,1,4,86,3,23.5,64.7,5.1,4,0,0,1,2,5,5.8,487,6.5
Kasen Weisman,171910,QB,FAU,5,67.2,64,74,9.8,3.51,0,4,5.1,52.7,39,0,39,9.3,83,4,28,165,52,57.7,59.2,55.8,0,3,88,1,2.6,61.5,1.2,1,8,0,10,2,5,5.7,416,5.6
Aaron Philo,183222,QB,GA TECH,4,64.3,70,74,13.6,2.81,2,7,9.5,51.4,38,0,21,15.6,79,7,25,176,73,91.3,90.9,69.4,1,2,79,1,0,69.9,0,0,5,0,1,1,1,1.3,565,7.6
AJ Hairston,184157,QB,UMASS,4,66.2,65,73,9.8,2.78,3,1,1.2,54.8,40,0,26,7,89,3,22,216,36.8,52.9,50.6,60.1,2,0,97,0,26.9,98,7.9,7,9,0,3,5,2,2.1,480,6.6
Cade McConnell,73935,QB,UTEP,4,71.4,70,71,7.7,2.53,0,5,6.6,56.3,40,0,24,20,81,10,22,330,31.2,53.3,59.8,40.8,0,3,87,1,20.8,81.9,6.2,5,4,0,1,4,7,8,540,7.6
Micah Alejado,184162,QB,HAWAII,3,77.3,66,70,9.5,2.73,1,2,2.8,70,49,0,15,3.9,82,2,31,180,73.8,79.3,86.4,52.5,0,0,84,1,20,123.8,3.7,3,9,0,3,6,0,0,585,8.4
Tyler Van Dyke,122225,QB,WISCONSIN,3,73,63,68,7.1,2.91,0,2,2.8,63.2,43,0,19,6.5,74,3,22,349,47.9,72.9,77.5,52.6,1,0,79,1,21.1,85.5,5.4,4,2,0,4,1,1,1.3,422,6.2
John Alan Richter,156999,QB,TOLEDO,5,73.8,65,68,10.1,2.84,0,4,5.5,63.2,43,0,28,10.4,81,5,21,316,50.7,70.9,77,44.4,2,0,86,2,17.9,104.8,6.2,5,8,0,1,4,1,1.2,497,7.3
Jacurri Brown,156344,QB,UCF,6,58.1,62,68,12.1,3.09,1,3,4.4,51.5,35,0,26,2.8,87,1,24,323,46.5,65.3,48.9,78.2,0,4,87,3,19.2,49.8,5.7,5,14,1,4,1,4,4.6,398,5.9
Zach Pyron,156309,QB,GA TECH,5,69,58,67,8.2,2.75,1,1,1.5,52.2,35,0,23,12.5,80,5,25,176,76.3,60.2,53,67.2,4,3,81,1,17.4,62.3,5,4,9,2,2,2,5,6.2,409,6.1
Mike Wright Jr.,124366,QB,NWESTERN,3,67.8,59,66,9.5,2.77,1,2,2.9,57.6,38,0,20,5,72,2,24,256,74.1,62.2,57.9,65.8,2,1,76,0,0,66.1,0,0,6,0,4,0,4,5.3,354,5.4
Cameron Rising,77663,QB,UTAH,3,62.9,62,66,10.1,2.88,0,1,1.4,51.5,34,0,21,12.8,74,5,26,328,71.1,49.9,46.9,64.9,1,3,78,1,14.3,96.5,4.1,3,5,0,3,7,4,5.1,555,8.4
Jase Bauer,145714,QB,SM HOUSTON,7,77.2,57,65,7.2,2.8,1,2,2.9,61.5,40,0,30,9.1,81,4,17,281,63,68.8,71.1,60.4,0,1,84,0,13.3,76.7,4.9,4,12,0,7,2,1,1.2,304,4.7
Gunner Stockton,157072,QB,GEORGIA,4,78,59,64,7.5,2.64,1,2,3,70.3,45,0,31,2.2,76,1,20,173,53.4,56.4,57.2,55.3,1,1,79,0,22.6,88,9.2,7,4,0,3,1,3,3.8,440,6.9
Tyriq Starks,156514,QB,FAU,4,72.4,58,63,6.4,2.91,1,0,0,61.9,39,0,33,7.1,77,3,26,165,53.4,62.3,49.8,74.6,1,2,81,0,15.2,108.6,6.5,5,9,0,3,6,4,4.9,551,8.7
Goose Crowder,144781,QB,TROY,4,83.1,59,63,8.5,3,0,5,7.7,68.3,43,0,26,12.2,77,6,29,318,30.1,84.5,85.7,63.4,2,0,83,1,11.5,121.6,3.9,3,11,0,2,5,2,2.4,547,8.7
MJ Morris,157404,QB,MARYLAND,6,70.2,57,61,8.5,2.55,2,3,4.6,59,36,0,31,10,75,4,18,215,74.6,59.2,56.5,64.1,2,5,80,1,29,68.3,12,9,5,0,0,5,4,5,350,5.7
Trexler Ivey,122184,QB,CHARLOTTE,4,63,54,59,7.4,2.33,0,2,3.1,57.6,34,0,11,0,63,0,17,136,72.7,55.5,52.8,63.4,0,2,69,0,18.2,76,3.2,2,2,0,5,3,3,4.3,326,5.5
William Watson III,174771,QB,VA TECH,3,66,53,58,11.9,3.22,1,3,4.8,58.6,34,0,41,2.9,83,1,24,337,56.5,62.1,53.7,70.7,0,2,88,0,34.1,76.9,16.9,14,10,0,4,1,4,4.5,481,8.3
Tyler Jefferson,171233,QB,C MICHIGAN,7,52.8,53,58,14.9,3.09,3,2,3.2,46.6,27,0,35,3.6,84,1,19,134,23.5,42.4,36.8,57,1,1,90,0,22.9,54.2,9.5,8,17,0,1,0,6,6.7,286,4.9
Will Hammond,184898,QB,TEXAS TECH,4,69.8,53,56,9.1,2.5,2,3,5.3,60.7,34,0,12,8.1,66,3,23,315,29.1,61.5,61.4,58.6,0,2,68,1,25,85.4,4.5,3,6,0,1,2,4,5.9,480,8.6
Noah Kim,129623,QB,COAST CAR,7,61.5,52,56,9.4,2.41,1,2,3.4,53.6,30,0,14,6.3,60,2,13,141,29.2,57,58.8,53,0,1,63,0,21.4,87.9,5,3,1,0,3,4,2,3.2,333,5.9
Nicco Marchiol,157363,QB,W VIRGINIA,7,74.5,55,56,9.9,3.26,0,5,8.2,66.1,37,0,21,9.8,75,4,20,343,42.1,60.1,65.6,52.3,1,2,80,0,38.1,104.3,10.7,8,11,0,0,5,4,5,434,7.8
General Booty,71008,QB,LA MONROE,5,73.9,46,55,6.7,2.49,3,0,0,52.7,29,0,17,14.7,60,5,12,209,71.9,46.9,42.9,64,1,2,63,1,29.4,66.2,8.3,5,0,0,5,2,3,4.8,306,5.6
Brendan Sullivan,145034,QB,IOWA,6,82.4,51,54,5.8,3.38,0,2,3.5,70.4,38,0,32,9.5,81,4,24,192,24.5,59.1,56,59.9,0,3,84,2,25,92.7,9.9,8,19,0,3,3,5,6,474,8.8
Collin Schlee,98025,QB,VA TECH,6,62.3,53,54,11.8,3.13,0,2,3.4,50,27,0,31,18.2,71,6,18,337,42.4,61.4,52.6,68.4,0,1,79,0,19.4,86,8.5,6,11,0,1,3,3,3.8,408,7.6
Preston Stone,124716,QB,SMU,6,69.4,49,53,11.5,2.89,2,4,7,60.4,32,0,18,5.9,60,2,23,287,48.6,81.9,82.3,65,0,1,64,1,16.7,109.3,5,3,4,0,2,5,2,3.1,424,8
Cutter Boley,184630,QB,KENTUCKY,4,57.1,49,53,13.2,2.95,1,2,3.5,49.1,26,0,26,7.1,61,2,14,202,21.9,46.4,51.7,35.2,1,4,66,1,26.9,50.7,11.5,7,1,0,2,2,6,9.1,338,6.4
JP Pickles,183996,QB,UTEP,3,68.9,45,52,8,2.93,1,1,1.9,55.8,29,0,25,6.5,69,2,16,330,76.3,58.3,46.7,69.2,1,1,71,0,24,57.6,8.7,6,10,0,5,0,2,2.8,213,4.1
Aidan Warner,177520,QB,FLORIDA,4,48.9,47,52,8.9,2.9,0,2,3.8,40.4,21,0,18,8.7,57,2,13,163,71.1,43.4,44.7,54.8,0,3,58,2,22.2,30,7,4,1,2,3,0,2,3.4,228,4.4
Tucker Kilcrease,156863,QB,TROY,6,60.9,46,51,11.8,3.02,0,3,5.7,54.9,28,0,34,0,69,0,21,318,57.8,53.1,58.4,50.6,4,1,72,0,23.5,90.1,11.6,8,10,0,1,3,4,5.6,377,7.4
Jack Tuttle,83580,QB,MICHIGAN,2,65.2,46,50,7.1,2.98,2,1,2,60,30,0,24,0,62,0,14,222,20.7,29.1,33.9,32.4,0,2,63,0,25,67.6,9.7,6,6,0,2,1,6,9.5,306,6.1
Zevi Eckhaus,148535,QB,WASH STATE,2,79.6,49,50,9.2,2.68,0,2,3.8,74,37,0,7,5.1,52,2,21,341,73.2,76.5,69.9,75.7,0,2,56,0,14.3,109.1,1.9,1,1,0,1,4,4,7.1,424,8.5
Nick Poulos,188474,QB,OHIO,5,58.5,41,49,10.8,2.95,1,2,3.6,44.9,22,0,24,8.3,60,2,21,259,23,66.1,63.5,64.6,4,1,66,1,12.5,67.6,5,3,8,0,3,2,2,3,271,5.5
Matthew Sluka,143059,QB,UNLV,3,51.1,47,48,17.6,3.24,0,6,11.8,43.8,21,0,24,12.5,61,3,16,325,27.9,75.4,59.2,81.8,0,1,64,1,25,97,9.8,6,6,0,1,6,3,4.7,318,6.6
Elijah Brown,183276,QB,STANFORD,3,70.2,47,48,8.2,2.65,0,2,3.8,58.3,28,1,30,15.2,61,5,13,300,45.1,33.4,39.5,39.6,1,3,66,2,26.7,62.3,13.1,8,5,0,0,2,4,6.1,274,5.7
Justin Lamson,144052,QB,STANFORD,8,61.4,44,47,14,3.22,1,5,10,53.2,25,0,32,7.4,66,2,19,300,34.6,65.1,58.2,66.8,1,2,70,0,40.6,83.6,19.7,13,6,0,1,4,4,5.7,300,6.4
Drew Mestemaker,190616,QB,N TEXAS,4,71.7,46,47,9.4,2.75,0,1,2,63.8,30,0,20,9.1,54,3,21,251,48.7,75.7,65.5,83,0,2,57,0,20,92.7,7.4,4,3,0,1,2,3,5.3,462,9.8
Alex Orji,158545,QB,MICHIGAN,7,61.9,42,47,7.3,3.03,4,0,0,53.2,25,0,28,3.8,61,1,10,222,47.6,59.2,39.4,70.3,0,2,62,0,10.7,63.3,4.9,3,11,0,1,3,3,4.8,150,3.2
Michael Kern,97799,QB,WAKE,5,62.8,43,45,11.4,2.89,1,5,10.4,53.3,24,0,18,11.1,51,3,14,339,40.9,65.3,65.4,56.7,0,3,54,0,22.2,52.8,7.8,4,2,0,1,1,4,7.4,288,6.4
Henry Belin IV,162693,QB,DUKE,2,61.9,42,45,8.8,2.85,0,0,0,57.8,26,0,23,0,47,0,16,154,73.6,56.4,53.3,64.8,1,1,49,0,0,78.3,0,0,2,0,2,2,2,4.1,243,5.4
Hank Brown,172439,QB,AUBURN,3,73.2,41,44,8.9,2.17,0,2,4.4,61.4,27,0,10,10,45,3,17,115,70.2,59.6,59.9,60.3,0,3,46,1,0,102.6,0,0,1,1,2,6,3,6.5,403,9.2
Quentin Hayes,186423,QB,AIR FORCE,8,67.5,40,43,12.1,3.03,1,4,8.2,58.1,25,0,26,7.4,61,2,19,101,44.7,85.1,64.8,81,1,2,68,0,38.5,98.5,16.4,10,8,0,1,3,2,2.9,455,10.6
Dequan Finn,97804,QB,BAYLOR,2,59.5,42,43,10,3.16,0,1,2.1,53.5,23,0,19,8,50,2,11,118,29.5,54.4,43.7,72,0,2,55,0,21.1,80.3,8,4,2,0,1,3,3,5.5,307,7.1
